종목코드,종목명,시장,업종,현재가,전일대비,등락률,갱신시각
333430,일승,코스닥,선박 및 보트 건조업,3745,0,0.00,2026-09-16 08:41
333620,엔시스,코스닥,기타 전기장비 제조업,5200,0,0.00,2026-09-16 08:41
334890,이지스밸류플러스리츠,유가,부동산 임대 및 공급업,3705,0,0.00,2026-09-16 08:41
334970,프레스티지바이오로직스,코스닥,의약품 제조업,1528,0,0.00,2026-09-16 08:41
335810,프리시젼바이오,코스닥,의료용 기기 제조업,1508,0,0.00,2026-09-16 08:41
335870,윙스풋,코스닥,"섬유, 의복, 신발 및 가죽제품 소매업",5070,0,0.00,2026-09-16 08:41
336040,타스컴,코넥스,의료용 기기 제조업,3900,0,0.00,2026-09-16 08:41
336060,웨이버스,코스닥,소프트웨어 개발 및 공급업,3020,0,0.00,2026-09-16 08:41
336260,두산퓨얼셀,유가,"전동기, 발전기 및 전기 변환 · 공급 · 제어 장치 제조업",51600,0,0.00,2026-09-16 08:41
336370,솔루스첨단소재,유가,전자부품 제조업,8240,0,0.00,2026-09-16 08:41
336570,원텍,코스닥,의료용 기기 제조업,4990,0,0.00,2026-09-16 08:41
336680,탑런토탈솔루션,코스닥,전자부품 제조업,2965,0,0.00,2026-09-16 08:41
337840,유엑스엔,코넥스,의료용 기기 제조업,6140,0,0.00,2026-09-16 08:41
337930,젝시믹스,코스닥,기타 정보 서비스업,2445,0,0.00,2026-09-16 08:41
338100,NH프라임리츠,유가,부동산 임대 및 공급업,3820,0,0.00,2026-09-16 08:41
338220,뷰노,코스닥,소프트웨어 개발 및 공급업,4600,0,0.00,2026-09-16 08:41
338840,와이바이오로직스,코스닥,자연과학 및 공학 연구개발업,8400,0,0.00,2026-09-16 08:41
339770,교촌에프앤비,유가,음·식료품 및 담배 도매업,3845,0,0.00,2026-09-16 08:41
339950,아이비김영,코스닥,일반 교습 학원,2400,0,0.00,2026-09-16 08:41
340360,다보링크,코스닥,통신 및 방송 장비 제조업,908,0,0.00,2026-09-16 08:41
340440,세림B&G,코스닥,플라스틱제품 제조업,756,0,0.00,2026-09-16 08:41
340450,지씨지놈,코스닥,"그외 기타 전문, 과학 및 기술 서비스업",6060,0,0.00,2026-09-16 08:41
340570,티앤엘,코스닥,의료용품 및 기타 의약 관련제품 제조업,27200,0,0.00,2026-09-16 08:41
340810,시선AI,코스닥,소프트웨어 개발 및 공급업,4160,0,0.00,2026-09-16 08:41
340930,성원에너텍,코스닥,특수 목적용 기계 제조업,806,0,0.00,2026-09-16 08:41
341170,퓨쳐메디신,코넥스,자연과학 및 공학 연구개발업,496,0,0.00,2026-09-16 08:41
342870,오아,코스닥,가전제품 및 정보통신장비 소매업,3810,0,0.00,2026-09-16 08:41
344820,KCC글라스,유가,유리 및 유리제품 제조업,24550,0,0.00,2026-09-16 08:41
344860,이노진,코스닥,기타 화학제품 제조업,1524,0,0.00,2026-09-16 08:41
346010,타이드,코넥스,전자부품 제조업,1000,0,0.00,2026-09-16 08:41
347000,센코,코스닥,"측정, 시험, 항해, 제어 및 기타 정밀기기 제조업; 광학기기 제외",1910,0,0.00,2026-09-16 08:41
347700,스피어,코스닥,소프트웨어 개발 및 공급업,20000,0,0.00,2026-09-16 08:41
347740,피엔케이피부임상연구센타,코스닥,"그외 기타 전문, 과학 및 기술 서비스업",1808,0,0.00,2026-09-16 08:41
347770,핌스,코스닥,전자부품 제조업,894,0,0.00,2026-09-16 08:41
347850,디앤디파마텍,코스닥,자연과학 및 공학 연구개발업,46650,0,0.00,2026-09-16 08:41
347860,알체라,코스닥,소프트웨어 개발 및 공급업,1381,0,0.00,2026-09-16 08:41
347890,엠엑스온,코스닥,"측정, 시험, 항해, 제어 및 기타 정밀기기 제조업; 광학기기 제외",4350,0,0.00,2026-09-16 08:41
348030,모비릭스,코스닥,소프트웨어 개발 및 공급업,2900,0,0.00,2026-09-16 08:41
348080,큐라티스,코스닥,자연과학 및 공학 연구개발업,2850,0,0.00,2026-09-16 08:41
348150,고바이오랩,코스닥,자연과학 및 공학 연구개발업,2770,0,0.00,2026-09-16 08:41
348210,넥스틴,코스닥,특수 목적용 기계 제조업,30600,0,0.00,2026-09-16 08:41
348340,뉴로메카,코스닥,특수 목적용 기계 제조업,17860,0,0.00,2026-09-16 08:41
348350,위드텍,코스닥,"측정, 시험, 항해, 제어 및 기타 정밀기기 제조업; 광학기기 제외",8900,0,0.00,2026-09-16 08:41
348370,엔켐,코스닥,기초 화학물질 제조업,20500,0,0.00,2026-09-16 08:41
348950,제이알글로벌리츠,유가,부동산 임대 및 공급업,1182,0,0.00,2026-09-16 08:41
350520,이지스레지던스리츠,유가,부동산 임대 및 공급업,3320,0,0.00,2026-09-16 08:41
351020,미쥬,코넥스,봉제의복 제조업,7790,0,0.00,2026-09-16 08:41
351320,넥사다이내믹스,코스닥,특수 목적용 기계 제조업,4105,0,0.00,2026-09-16 08:41
351330,이삭엔지니어링,코스닥,"컴퓨터 프로그래밍, 시스템 통합 및 관리업",3325,0,0.00,2026-09-16 08:41
351870,차이커뮤니케이션,코스닥,광고업,2485,0,0.00,2026-09-16 08:41
352090,스톰테크,코스닥,플라스틱제품 제조업,3600,0,0.00,2026-09-16 08:41
352480,씨앤씨인터내셔널,코스닥,기타 화학제품 제조업,21700,0,0.00,2026-09-16 08:41
352700,씨앤투스,코스닥,화학섬유 제조업,1482,0,0.00,2026-09-16 08:41
352770,셀레스트라,코스닥,의료용품 및 기타 의약 관련제품 제조업,5250,0,0.00,2026-09-16 08:41
352820,하이브,유가,오디오물 출판 및 원판 녹음업,173100,0,0.00,2026-09-16 08:41
352910,오비고,코스닥,"컴퓨터 프로그래밍, 시스템 통합 및 관리업",4770,0,0.00,2026-09-16 08:41
352940,인바이오,코스닥,"비료, 농약 및 살균, 살충제 제조업",2135,0,0.00,2026-09-16 08:41
353190,휴럼,코스닥,기타 식품 제조업,2595,0,0.00,2026-09-16 08:41
353200,대덕전자,유가,전자부품 제조업,96700,0,0.00,2026-09-16 08:41
353590,오토앤,코스닥,자동차 부품 및 내장품 판매업,1589,0,0.00,2026-09-16 08:41
353810,이지바이오,코스닥,동물용 사료 및 조제식품 제조업,6020,0,0.00,2026-09-16 08:41
354200,엔젠바이오,코스닥,"그외 기타 전문, 과학 및 기술 서비스업",1649,0,0.00,2026-09-16 08:41
354320,알멕,코스닥,1차 비철금속 제조업,38700,0,0.00,2026-09-16 08:41
354390,바스칸바이오제약,코넥스,의약품 제조업,3580,0,0.00,2026-09-16 08:41
355150,코스텍시스,코스닥,반도체 제조업,19100,0,0.00,2026-09-16 08:41
355390,크라우드웍스,코스닥,소프트웨어 개발 및 공급업,1204,0,0.00,2026-09-16 08:41
355690,에이텀,코스닥,전자부품 제조업,4980,0,0.00,2026-09-16 08:41
356680,엑스게이트,코스닥,소프트웨어 개발 및 공급업,17550,0,0.00,2026-09-16 08:41
356860,티엘비,코스닥,전자부품 제조업,37250,0,0.00,2026-09-16 08:41
356890,싸이버원,코스닥,소프트웨어 개발 및 공급업,2660,0,0.00,2026-09-16 08:41
357120,코람코라이프인프라리츠,유가,부동산 임대 및 공급업,4100,0,0.00,2026-09-16 08:41
357230,에이치피오,코스닥,기타 식품 제조업,2040,0,0.00,2026-09-16 08:41
357250,미래에셋맵스리츠,유가,부동산 임대 및 공급업,1802,0,0.00,2026-09-16 08:41
357430,마스턴프리미어리츠,유가,부동산 임대 및 공급업,949,0,0.00,2026-09-16 08:41
357550,석경에이티,코스닥,기초 화학물질 제조업,31000,0,0.00,2026-09-16 08:41
357580,아모센스,코스닥,전자부품 제조업,5110,0,0.00,2026-09-16 08:41
357780,솔브레인,코스닥,기타 화학제품 제조업,325000,0,0.00,2026-09-16 08:41
357880,SKAI,코스닥,소프트웨어 개발 및 공급업,1784,0,0.00,2026-09-16 08:41
358570,지아이이노베이션,코스닥,자연과학 및 공학 연구개발업,9150,0,0.00,2026-09-16 08:41
359090,씨엔알리서치,코스닥,"그외 기타 전문, 과학 및 기술 서비스업",2070,0,0.00,2026-09-16 08:41
360070,탑머티리얼,코스닥,일차전지 및 이차전지 제조업,8400,0,0.00,2026-09-16 08:41
360350,코셈,코스닥,"측정, 시험, 항해, 제어 및 기타 정밀기기 제조업; 광학기기 제외",6060,0,0.00,2026-09-16 08:41
361390,제노코,코스닥,통신 및 방송 장비 제조업,11810,0,0.00,2026-09-16 08:41
361570,알비더블유,코스닥,오디오물 출판 및 원판 녹음업,1780,0,0.00,2026-09-16 08:41
361610,SK아이이테크놀로지,유가,일차전지 및 이차전지 제조업,16550,0,0.00,2026-09-16 08:41
361670,삼영에스앤씨,코스닥,전자부품 제조업,3590,0,0.00,2026-09-16 08:41
362320,청담글로벌,코스닥,생활용품 도매업,4470,0,0.00,2026-09-16 08:41
362990,드림인사이트,코스닥,광고업,1233,0,0.00,2026-09-16 08:41
363250,진시스템,코스닥,의료용 기기 제조업,4180,0,0.00,2026-09-16 08:41
363260,모비데이즈,코스닥,광고업,4170,0,0.00,2026-09-16 08:41
363280,티와이홀딩스,유가,기타 금융업,2100,0,0.00,2026-09-16 08:41
364950,에이아이코리아,코스닥,특수 목적용 기계 제조업,3375,0,0.00,2026-09-16 08:41
365270,큐라클,코스닥,자연과학 및 공학 연구개발업,9360,0,0.00,2026-09-16 08:41
365330,에스와이스틸텍,코스닥,"구조용 금속제품, 탱크 및 증기발생기 제조업",1553,0,0.00,2026-09-16 08:41
365340,성일하이텍,코스닥,기초 화학물질 제조업,35700,0,0.00,2026-09-16 08:41
365550,ESR켄달스퀘어리츠,유가,부동산 임대 및 공급업,3155,0,0.00,2026-09-16 08:41
365590,하이딥,코스닥,반도체 제조업,1566,0,0.00,2026-09-16 08:41
365660,레몬헬스케어,코스닥,소프트웨어 개발 및 공급업,4550,0,0.00,2026-09-16 08:41
365900,브이씨,코스닥,운동 및 경기용구 제조업,2685,0,0.00,2026-09-16 08:41
366030,나인앤컴퍼니,코스닥,의복 액세서리 제조업,4270,0,0.00,2026-09-16 08:41
367000,플래티어,코스닥,소프트웨어 개발 및 공급업,3490,0,0.00,2026-09-16 08:41
368600,아이씨에이치,코스닥,전자부품 제조업,956,0,0.00,2026-09-16 08:41
368770,파이버프로,코스닥,"측정, 시험, 항해, 제어 및 기타 정밀기기 제조업; 광학기기 제외",11890,0,0.00,2026-09-16 08:41
368970,오에스피,코스닥,동물용 사료 및 조제식품 제조업,2510,0,0.00,2026-09-16 08:41
369370,블리츠웨이엔터테인먼트,코스닥,창작 및 예술관련 서비스업,3355,0,0.00,2026-09-16 08:41
370090,퓨런티어,코스닥,"측정, 시험, 항해, 제어 및 기타 정밀기기 제조업; 광학기기 제외",5760,0,0.00,2026-09-16 08:41
371950,풍원정밀,코스닥,전자부품 제조업,2875,0,0.00,2026-09-16 08:41
372170,윤성에프앤씨,코스닥,특수 목적용 기계 제조업,20450,0,0.00,2026-09-16 08:41
372320,큐로셀,코스닥,자연과학 및 공학 연구개발업,22050,0,0.00,2026-09-16 08:41
372800,아이티아이즈,코스닥,소프트웨어 개발 및 공급업,2830,0,0.00,2026-09-16 08:41
372910,한컴라이프케어,유가,의료용 기기 제조업,2065,0,0.00,2026-09-16 08:41
373110,엑셀세라퓨틱스,코스닥,기초 의약물질 제조업,1017,0,0.00,2026-09-16 08:41
373160,데이원컴퍼니,코스닥,기타 교육기관,3050,0,0.00,2026-09-16 08:41
373170,엠아이큐브솔루션,코스닥,소프트웨어 개발 및 공급업,1907,0,0.00,2026-09-16 08:41
373200,엑스플러스,코스닥,그외 기타 제품 제조업,1989,0,0.00,2026-09-16 08:41
373220,LG에너지솔루션,유가,일차전지 및 이차전지 제조업,365500,0,0.00,2026-09-16 08:41
375500,DL이앤씨,유가,토목 건설업,89400,0,0.00,2026-09-16 08:41
376180,피코그램,코스닥,그외 기타 제품 제조업,1336,0,0.00,2026-09-16 08:41
376270,HEM파마,코스닥,자연과학 및 공학 연구개발업,33600,0,0.00,2026-09-16 08:41
376290,씨유테크,코스닥,전자부품 제조업,2675,0,0.00,2026-09-16 08:41
376300,디어유,코스닥,소프트웨어 개발 및 공급업,18000,0,0.00,2026-09-16 08:41
376900,로킷헬스케어,코스닥,의료용품 및 기타 의약 관련제품 제조업,29900,0,0.00,2026-09-16 08:41
376930,노을,코스닥,의료용 기기 제조업,1425,0,0.00,2026-09-16 08:41
376980,원티드랩,코스닥,소프트웨어 개발 및 공급업,3025,0,0.00,2026-09-16 08:41
377030,비트맥스,코스닥,소프트웨어 개발 및 공급업,1850,0,0.00,2026-09-16 08:41
377190,디앤디플랫폼리츠,유가,부동산 임대 및 공급업,2235,0,0.00,2026-09-16 08:41
377220,프롬바이오,코스닥,기타 식품 제조업,2915,0,0.00,2026-09-16 08:41
377300,카카오페이,유가,금융 지원 서비스업,45750,0,0.00,2026-09-16 08:41
377330,이지트로닉스,코스닥,"전동기, 발전기 및 전기 변환 · 공급 · 제어 장치 제조업",2800,0,0.00,2026-09-16 08:41
377450,리파인,코스닥,기타 정보 서비스업,14250,0,0.00,2026-09-16 08:41
377460,큐에이드,코스닥,개인 및 가정용품 수리업,4080,0,0.00,2026-09-16 08:41
377480,마음AI,코스닥,소프트웨어 개발 및 공급업,9900,0,0.00,2026-09-16 08:41
377740,바이오노트,유가,의료용품 및 기타 의약 관련제품 제조업,4730,0,0.00,2026-09-16 08:41
378340,필에너지,코스닥,특수 목적용 기계 제조업,11460,0,0.00,2026-09-16 08:41
378800,샤페론,코스닥,기초 의약물질 제조업,510,0,0.00,2026-09-16 08:41
378850,화승알앤에이,유가,자동차 신품 부품 제조업,2945,0,0.00,2026-09-16 08:41
379390,이성씨엔아이,코넥스,"건축기술, 엔지니어링 및 관련 기술 서비스업",5600,0,0.00,2026-09-16 08:41
380540,옵티코어,코스닥,마그네틱 및 광학 매체 제조업,8450,0,0.00,2026-09-16 08:41
380550,뉴로핏,코스닥,소프트웨어 개발 및 공급업,6860,0,0.00,2026-09-16 08:41
381620,제닉스로보틱스,코스닥,특수 목적용 기계 제조업,5960,0,0.00,2026-09-16 08:41
381970,케이카,유가,자동차 판매업,6480,0,0.00,2026-09-16 08:41
382150,온코크로스,코스닥,자연과학 및 공학 연구개발업,3395,0,0.00,2026-09-16 08:41
382480,지아이텍,코스닥,특수 목적용 기계 제조업,1577,0,0.00,2026-09-16 08:41
382800,지앤비에스 에코,코스닥,특수 목적용 기계 제조업,4850,0,0.00,2026-09-16 08:41
382840,원준,코스닥,특수 목적용 기계 제조업,5170,0,0.00,2026-09-16 08:41
382900,범한퓨얼셀,코스닥,"전동기, 발전기 및 전기 변환 · 공급 · 제어 장치 제조업",25100,0,0.00,2026-09-16 08:41
383220,F&F,유가,봉제의복 제조업,67300,0,0.00,2026-09-16 08:41
383310,에코프로에이치엔,코스닥,기타 화학제품 제조업,23000,0,0.00,2026-09-16 08:41
383800,LX홀딩스,유가,기타 금융업,8010,0,0.00,2026-09-16 08:41
383930,디티앤씨알오,코스닥,자연과학 및 공학 연구개발업,1726,0,0.00,2026-09-16 08:41
384470,코어라인소프트,코스닥,소프트웨어 개발 및 공급업,2560,0,0.00,2026-09-16 08:41
386380,스카이랩스,코스닥,의료용 기기 제조업,20800,0,0.00,2026-09-16 08:41
387570,파인메딕스,코스닥,의료용 기기 제조업,6300,0,0.00,2026-09-16 08:41
387690,레메디,코스닥,의료용 기기 제조업,16280,0,0.00,2026-09-16 08:41
388050,지투파워,코스닥,"전동기, 발전기 및 전기 변환 · 공급 · 제어 장치 제조업",10460,0,0.00,2026-09-16 08:41
388210,씨엠티엑스,코스닥,전자부품 제조업,69900,0,0.00,2026-09-16 08:41
388610,지에프씨생명과학,코스닥,기타 화학제품 제조업,5680,0,0.00,2026-09-16 08:41
388720,유일로보틱스,코스닥,특수 목적용 기계 제조업,69500,0,0.00,2026-09-16 08:41
388790,라이콤,코스닥,통신 및 방송 장비 제조업,4390,0,0.00,2026-09-16 08:41
388870,파로스아이바이오,코스닥,자연과학 및 공학 연구개발업,5600,0,0.00,2026-09-16 08:41
389020,자람테크놀로지,코스닥,반도체 제조업,16240,0,0.00,2026-09-16 08:41
389030,지니너스,코스닥,자연과학 및 공학 연구개발업,1934,0,0.00,2026-09-16 08:41
389140,포바이포,코스닥,"영화, 비디오물, 방송프로그램 제작 및 배급업",5350,0,0.00,2026-09-16 08:41
389260,대명에너지,코스닥,건물 건설업,12990,0,0.00,2026-09-16 08:41
389470,인벤티지랩,코스닥,자연과학 및 공학 연구개발업,25250,0,0.00,2026-09-16 08:41
389500,에스비비테크,코스닥,일반 목적용 기계 제조업,41250,0,0.00,2026-09-16 08:41
389650,넥스트바이오메디컬,코스닥,의료용 기기 제조업,30150,0,0.00,2026-09-16 08:41
389680,유디엠텍,코스닥,소프트웨어 개발 및 공급업,2530,0,0.00,2026-09-16 08:41
390110,애니메디솔루션,코넥스,의료용 기기 제조업,252,0,0.00,2026-09-16 08:41
391710,코닉오토메이션,코스닥,특수 목적용 기계 제조업,1502,0,0.00,2026-09-16 08:41
393210,토마토시스템,코스닥,소프트웨어 개발 및 공급업,2200,0,0.00,2026-09-16 08:41
393890,더블유씨피,코스닥,일차전지 및 이차전지 제조업,9910,0,0.00,2026-09-16 08:41
393970,대진첨단소재,코스닥,플라스틱제품 제조업,2825,0,0.00,2026-09-16 08:41
394280,오픈엣지테크놀로지,코스닥,소프트웨어 개발 및 공급업,7980,0,0.00,2026-09-16 08:41
394420,리센스메디컬,코스닥,의료용 기기 제조업,9210,0,0.00,2026-09-16 08:41
394800,쓰리빌리언,코스닥,자연과학 및 공학 연구개발업,4220,0,0.00,2026-09-16 08:41
395400,SK리츠,유가,부동산 임대 및 공급업,5280,0,0.00,2026-09-16 08:41
